SupplierID,AssemblyID,WharehouseID,StoreID,ProductID,OrderNumber,CustomerOrderDate,CustomerDeliveryDate,FullfillmentTime,DaysFromSupplierToAssembly,             DaysFromAssemblyToWharehouse, DaysFromWharehouseToStore
1,1,1,1,1,10002045,9/21/2016,9/24/2016,3,0,0,3
2,2,1,1,2,10002046,8/16/2016,10/30/2016,75,47,25,3
3,1,1,1,3,10002047,6/13/2016,8/10/2016,58,12,43,3
3,1,1,1,3,10002048,3/12/2016,6/11/2016,91,40,48,3
3,1,1,1,3,10002049,7/12/2016,10/31/2016,111,54,54,3
2,1,1,1,2,10002050,6/7/2016,9/6/2016,91,58,30,3
3,2,1,1,3,10002051,9/13/2016,11/27/2016,75,37,35,3
1,1,1,1,3,10002052,9/2/2016,12/16/2016,105,101,2,2
3,1,1,1,1,10002053,9/15/2016,11/6/2016,52,49,0,3
2,2,1,1,2,10002054,6/9/2016,9/29/2016,112,104,5,3
3,2,1,1,2,10002055,8/1/2016,10/13/2016,73,28,42,3
3,1,1,1,2,10002056,5/31/2016,9/16/2016,108,54,51,3
2,2,1,1,1,10002057,5/17/2016,6/9/2016,23,3,17,3
1,2,1,1,3,10002058,5/4/2016,5/7/2016,3,0,0,3
1,1,1,1,1,10002059,7/16/2016,12/16/2016,153,149,2,2
3,1,1,1,2,10002060,12/22/2016,12/29/2016,7,3,1,3
1,1,1,1,1,10002061,8/31/2016,12/9/2016,100,96,2,2
2,1,1,1,3,10002062,7/25/2016,12/17/2016,145,66,76,3
2,1,1,1,3,10002063,6/28/2016,10/19/2016,113,51,59,3
2,2,1,1,2,10002064,12/21/2016,12/26/2016,5,0,2,3
1,2,1,1,1,10002065,1/27/2016,5/30/2016,124,120,2,2
3,1,1,1,3,10002066,1/25/2016,10/6/2016,255,169,83,3
2,2,1,1,3,10002067,11/16/2016,11/28/2016,12,5,4,3
1,2,1,1,2,10002068,7/11/2016,12/23/2016,165,161,2,2
1,2,1,1,1,10002069,8/11/2016,9/23/2016,43,39,2,2
1,2,1,1,3,10002070,2/19/2016,2/27/2016,8,4,2,2
3,2,1,1,1,10002071,11/7/2016,12/6/2016,29,25,1,3
2,2,1,1,3,10002072,5/16/2016,12/6/2016,204,82,119,3
1,2,1,1,3,10002073,2/16/2016,4/10/2016,54,50,2,2
3,1,1,1,3,10002074,9/18/2016,9/28/2016,10,4,3,3
1,1,1,1,2,10002075,6/4/2016,9/9/2016,97,93,2,2
3,2,1,1,1,10002076,4/19/2016,10/24/2016,188,93,92,3
3,2,1,1,3,10002077,4/27/2016,12/6/2016,223,180,40,3
3,1,1,1,2,10002078,9/18/2016,9/20/2016,2,0,0,2
2,2,1,1,2,10002079,5/1/2016,11/12/2016,195,55,137,3
1,2,1,1,3,10002080,4/27/2016,8/8/2016,103,99,2,2
2,2,1,1,1,10002081,2/25/2016,5/26/2016,91,66,22,3
1,2,1,1,3,10002082,9/11/2016,12/26/2016,106,102,2,2
2,2,1,1,3,10002083,3/20/2016,3/24/2016,4,0,1,3
3,2,1,1,1,10002084,1/9/2016,2/4/2016,26,4,19,3
1,1,1,1,2,10002085,8/2/2016,11/20/2016,110,106,2,2
2,2,1,1,3,10002086,1/19/2016,1/25/2016,6,2,1,3
3,1,1,1,1,10002087,3/31/2016,5/19/2016,49,10,36,3
1,2,1,1,3,10002088,11/12/2016,12/8/2016,26,22,2,2
3,2,1,1,3,10002089,7/27/2016,8/9/2016,13,10,0,3
3,1,1,1,2,10002090,12/20/2016,12/23/2016,3,0,0,3
3,2,1,1,2,10002091,12/24/2016,12/29/2016,5,1,1,3
1,2,1,1,3,10002092,11/2/2016,12/30/2016,58,54,2,2
2,2,1,1,1,10002093,5/13/2016,12/8/2016,209,56,150,3
2,2,1,1,3,10002094,10/8/2016,11/23/2016,46,21,22,3
3,2,1,1,1,10002095,1/18/2016,11/4/2016,291,186,102,3
2,1,1,1,3,10002096,3/18/2016,10/31/2016,227,138,86,3
2,2,1,1,1,10002097,11/3/2016,12/3/2016,30,27,0,3
1,2,1,1,3,10002098,10/12/2016,11/10/2016,29,25,2,2
2,2,1,1,1,10002099,3/14/2016,7/15/2016,123,82,38,3
1,1,1,1,1,10002100,11/19/2016,12/31/2016,42,38,2,2
3,2,1,1,3,10002101,10/27/2016,12/28/2016,62,52,7,3
1,2,1,1,3,10002102,6/9/2016,11/13/2016,157,153,2,2
2,2,1,1,3,10002103,5/6/2016,7/8/2016,63,56,4,3
2,1,1,1,2,10002104,6/27/2016,7/11/2016,14,4,7,3
2,1,1,1,2,10002105,3/17/2016,12/19/2016,277,138,136,3
1,1,1,1,2,10002106,8/26/2016,10/31/2016,66,62,2,2
2,1,1,1,3,10002107,7/12/2016,7/15/2016,3,0,0,3
3,1,1,1,2,10002108,5/21/2016,7/6/2016,46,8,35,3
3,1,1,1,2,10002109,7/23/2016,9/1/2016,40,31,6,3
1,1,1,1,2,10002110,7/3/2016,12/2/2016,152,148,2,2
1,1,1,1,1,10002111,9/6/2016,9/28/2016,22,18,2,2
2,2,1,1,1,10002112,2/16/2016,7/31/2016,166,145,18,3
2,1,1,1,2,10002113,5/24/2016,6/5/2016,12,2,7,3
1,2,1,1,2,10002114,3/25/2016,8/5/2016,133,129,2,2
3,2,1,1,1,10002115,11/13/2016,11/13/2016,0,0,0,0
1,1,1,1,1,10002116,1/23/2016,5/25/2016,123,119,2,2
1,2,1,1,1,10002117,5/27/2016,8/2/2016,67,63,2,2
3,1,1,1,2,10002118,4/14/2016,7/22/2016,99,70,26,3
2,2,1,1,2,10002119,4/17/2016,5/28/2016,41,19,19,3
1,2,1,1,3,10002120,6/27/2016,12/20/2016,176,172,2,2
2,1,1,1,2,10002121,9/25/2016,10/21/2016,26,12,11,3
2,1,1,1,1,10002122,6/18/2016,11/24/2016,159,142,14,3
3,1,1,1,2,10002123,12/8/2016,12/24/2016,16,7,6,3
1,2,1,1,1,10002124,7/8/2016,8/23/2016,46,42,2,2
3,2,1,1,2,10002125,7/10/2016,10/31/2016,113,105,5,3
1,2,1,1,1,10002126,2/15/2016,9/16/2016,214,210,2,2
1,1,1,1,2,10002127,7/2/2016,9/27/2016,87,83,2,2
3,2,1,1,2,10002128,4/13/2016,9/9/2016,149,68,78,3
3,1,1,1,3,10002129,3/21/2016,12/30/2016,284,199,82,3
3,1,1,1,2,10002130,7/13/2016,8/13/2016,31,13,15,3
1,2,1,1,2,10002131,5/7/2016,10/3/2016,149,145,2,2
3,2,1,1,2,10002132,6/10/2016,12/20/2016,193,179,11,3
3,2,1,1,1,10002133,4/21/2016,9/3/2016,135,82,50,3
1,1,1,1,3,10002134,8/3/2016,9/18/2016,46,42,2,2
3,2,1,1,1,10002135,9/18/2016,12/7/2016,80,53,24,3
3,1,1,1,2,10002136,6/17/2016,11/21/2016,157,10,144,3
3,1,1,1,1,10002137,4/16/2016,11/18/2016,216,154,59,3
2,1,1,1,3,10002138,2/11/2016,11/13/2016,276,240,33,3
3,1,1,1,1,10002139,10/17/2016,11/11/2016,25,10,12,3
2,1,1,1,1,10002140,11/1/2016,12/3/2016,32,13,16,3
1,1,1,1,3,10002141,8/23/2016,9/4/2016,12,8,2,2
2,1,1,1,3,10002142,6/7/2016,6/22/2016,15,6,6,3
1,1,1,1,2,10002143,1/26/2016,3/3/2016,37,33,2,2
2,2,1,1,3,10002144,9/11/2016,11/1/2016,51,32,16,3
3,2,1,1,3,10002145,8/22/2016,9/10/2016,19,2,14,3
2,2,1,1,2,10002146,5/23/2016,10/31/2016,161,71,87,3
3,2,1,1,3,10002147,9/14/2016,10/4/2016,20,13,4,3
2,1,1,1,2,10002148,5/10/2016,11/5/2016,179,169,7,3
3,1,1,1,3,10002149,8/13/2016,9/28/2016,46,33,10,3
2,2,1,1,3,10002150,7/29/2016,11/3/2016,97,22,72,3
1,1,1,1,2,10002151,1/25/2016,4/25/2016,91,87,2,2
1,2,1,1,2,10002152,10/13/2016,10/19/2016,6,2,2,2
2,2,1,1,2,10002153,9/4/2016,10/16/2016,42,37,2,3
2,1,1,1,2,10002154,5/31/2016,8/24/2016,85,44,38,3
1,1,1,1,3,10002155,3/26/2016,5/23/2016,58,54,2,2
1,2,1,1,3,10002156,12/1/2016,12/18/2016,17,13,2,2
2,2,1,1,2,10002157,12/31/2016,12/31/2016,0,0,0,0
2,2,1,1,3,10002158,5/13/2016,8/14/2016,93,62,28,3
1,1,1,1,1,10002159,8/3/2016,9/4/2016,32,28,2,2
2,2,1,1,1,10002160,9/17/2016,12/28/2016,102,88,11,3
1,2,1,1,1,10002161,1/14/2016,12/30/2016,351,347,2,2
1,2,1,1,2,10002162,4/26/2016,6/7/2016,42,38,2,2
3,1,1,1,2,10002163,12/26/2016,12/31/2016,5,2,0,3
3,1,1,1,1,10002164,6/1/2016,12/7/2016,189,80,106,3
2,2,1,1,2,10002165,2/19/2016,7/27/2016,159,112,44,3
3,2,1,1,2,10002166,12/17/2016,12/19/2016,2,0,0,2
3,1,1,1,3,10002167,2/9/2016,5/3/2016,84,52,29,3
2,2,1,1,3,10002168,5/6/2016,12/18/2016,226,126,97,3
2,2,1,1,1,10002169,6/11/2016,11/20/2016,162,63,96,3
2,1,1,1,1,10002170,9/3/2016,12/15/2016,103,16,84,3
3,2,1,1,2,10002171,4/10/2016,11/30/2016,234,118,113,3
3,2,1,1,3,10002172,10/21/2016,12/19/2016,59,0,56,3
3,1,1,1,1,10002173,7/7/2016,10/27/2016,112,52,57,3
1,1,1,1,2,10002174,1/6/2016,3/24/2016,78,74,2,2
2,1,1,1,2,10002175,10/23/2016,10/28/2016,5,1,1,3
1,1,1,1,1,10002176,7/22/2016,8/5/2016,14,10,2,2
2,2,1,1,3,10002177,7/19/2016,10/13/2016,86,71,12,3
2,1,1,1,1,10002178,10/21/2016,11/26/2016,36,14,19,3
2,2,1,1,3,10002179,1/3/2016,6/20/2016,169,138,28,3
2,2,1,1,3,10002180,5/4/2016,12/23/2016,233,49,181,3
3,1,1,1,1,10002181,12/13/2016,12/21/2016,8,1,4,3
3,1,1,1,2,10002182,12/12/2016,12/16/2016,4,0,1,3
1,1,1,1,3,10002183,6/14/2016,11/17/2016,156,152,2,2
3,1,1,1,1,10002184,9/15/2016,11/9/2016,55,18,34,3
3,1,1,1,1,10002185,8/19/2016,10/9/2016,51,38,10,3
3,1,1,1,3,10002186,7/21/2016,12/10/2016,142,120,19,3
2,2,1,1,1,10002187,10/13/2016,12/12/2016,60,13,44,3
3,1,1,1,1,10002188,6/24/2016,12/11/2016,170,147,20,3
1,1,1,1,3,10002189,6/5/2016,10/1/2016,118,114,2,2
2,1,1,1,3,10002190,3/7/2016,5/1/2016,55,22,30,3
1,2,1,1,3,10002191,9/16/2016,10/23/2016,37,33,2,2
2,1,1,1,3,10002192,9/11/2016,11/28/2016,78,5,70,3
1,2,1,1,3,10002193,7/30/2016,12/14/2016,137,133,2,2
2,1,1,1,1,10002194,4/11/2016,11/24/2016,227,217,7,3
2,1,1,1,2,10002195,6/29/2016,8/27/2016,59,33,23,3
3,1,1,1,1,10002196,11/20/2016,12/27/2016,37,2,32,3
2,1,1,1,1,10002197,5/15/2016,12/6/2016,205,166,36,3
2,2,1,1,3,10002198,11/8/2016,11/9/2016,1,0,0,1
2,1,1,1,2,10002199,12/27/2016,12/27/2016,0,0,0,0
3,1,1,1,1,10002200,12/21/2016,12/26/2016,5,1,1,3
2,1,1,1,1,10002201,4/9/2016,4/23/2016,14,8,3,3
3,2,1,1,3,10002202,1/20/2016,5/24/2016,125,24,98,3
3,2,1,1,2,10002203,7/11/2016,8/30/2016,50,3,44,3
3,1,1,1,2,10002204,2/5/2016,4/24/2016,79,59,17,3
3,2,1,1,2,10002205,3/12/2016,3/29/2016,17,5,9,3
1,2,1,1,2,10002206,10/31/2016,11/13/2016,13,9,2,2
3,1,1,1,2,10002207,10/8/2016,11/8/2016,31,28,0,3
1,1,1,1,2,10002208,5/29/2016,9/6/2016,100,96,2,2
2,1,1,1,2,10002209,5/18/2016,9/17/2016,122,85,34,3
1,2,1,1,1,10002210,11/4/2016,12/13/2016,39,35,2,2
2,1,1,1,2,10002211,8/7/2016,12/5/2016,120,43,74,3
1,2,1,1,3,10002212,5/24/2016,5/24/2016,0,0,0,0
1,1,1,1,2,10002213,3/29/2016,8/18/2016,142,138,2,2
2,2,1,1,1,10002214,2/21/2016,10/9/2016,231,187,41,3
1,2,1,1,3,10002215,5/4/2016,7/7/2016,64,60,2,2
3,1,1,1,3,10002216,9/15/2016,10/26/2016,41,30,8,3
2,1,1,1,3,10002217,2/18/2016,5/7/2016,79,37,39,3
1,1,1,1,3,10002218,1/21/2016,2/21/2016,31,27,2,2
3,1,1,1,1,10002219,8/15/2016,11/13/2016,90,45,42,3
2,2,1,1,1,10002220,7/28/2016,8/14/2016,17,14,0,3
1,2,1,1,2,10002221,10/2/2016,12/18/2016,77,73,2,2
3,1,1,1,1,10002222,6/5/2016,11/6/2016,154,104,47,3
3,1,1,1,3,10002223,11/3/2016,12/18/2016,45,1,41,3
3,2,1,1,2,10002224,3/8/2016,5/1/2016,54,27,24,3
2,1,1,1,2,10002225,9/20/2016,11/5/2016,46,35,8,3
3,1,1,1,3,10002226,10/31/2016,11/3/2016,3,0,0,3
3,2,1,1,1,10002227,9/26/2016,12/31/2016,96,18,75,3
2,1,1,1,2,10002228,10/16/2016,12/18/2016,63,21,39,3
1,1,1,1,3,10002229,6/20/2016,11/19/2016,152,148,2,2
2,1,1,1,2,10002230,4/6/2016,12/13/2016,251,162,86,3
3,1,1,1,2,10002231,2/27/2016,6/12/2016,106,86,17,3
2,2,1,1,3,10002232,3/5/2016,6/25/2016,112,91,18,3
3,2,1,1,3,10002233,10/31/2016,11/18/2016,18,4,11,3
1,1,1,1,3,10002234,6/26/2016,11/30/2016,157,153,2,2
1,1,1,1,1,10002235,4/27/2016,6/8/2016,42,38,2,2
1,1,1,1,2,10002236,8/3/2016,8/27/2016,24,20,2,2
2,1,1,1,1,10002237,8/4/2016,9/25/2016,52,2,47,3
1,2,1,1,3,10002238,5/14/2016,5/19/2016,5,1,2,2
2,1,1,1,1,10002239,2/14/2016,5/24/2016,100,82,15,3
1,1,1,1,3,10002240,1/26/2016,9/11/2016,229,225,2,2
3,1,1,1,2,10002241,11/27/2016,12/20/2016,23,13,7,3
2,1,1,1,2,10002242,3/2/2016,5/17/2016,76,6,67,3
1,1,1,1,1,10002243,4/9/2016,12/19/2016,254,250,2,2
2,2,1,1,1,10002244,2/21/2016,11/2/2016,255,195,57,3
1,1,1,1,1,10002245,9/26/2016,11/28/2016,63,59,2,2
2,1,1,1,2,10002246,1/30/2016,3/20/2016,50,11,36,3
1,1,1,1,2,10002247,9/25/2016,11/27/2016,63,59,2,2
2,2,1,1,3,10002248,3/27/2016,10/27/2016,214,107,104,3
1,2,1,1,3,10002249,6/30/2016,9/28/2016,90,86,2,2
3,1,1,1,3,10002250,10/10/2016,12/8/2016,59,15,41,3
2,1,1,1,2,10002251,7/7/2016,10/1/2016,86,59,24,3
2,1,1,1,3,10002252,6/17/2016,11/19/2016,155,45,107,3
2,1,1,1,2,10002253,12/17/2016,12/17/2016,0,0,0,0
3,1,1,1,1,10002254,10/2/2016,10/20/2016,18,9,6,3
3,2,1,1,1,10002255,4/21/2016,7/16/2016,86,16,67,3
2,1,1,1,2,10002256,1/23/2016,7/24/2016,183,43,137,3
3,2,1,1,1,10002257,11/1/2016,12/13/2016,42,21,18,3
1,2,1,1,3,10002258,2/6/2016,10/9/2016,246,242,2,2
3,1,1,1,3,10002259,3/28/2016,9/23/2016,179,27,149,3
3,2,1,1,1,10002260,12/27/2016,12/27/2016,0,0,0,0
2,1,1,1,1,10002261,12/26/2016,12/30/2016,4,0,1,3
2,1,1,1,2,10002262,2/21/2016,12/5/2016,288,225,60,3
1,2,1,1,1,10002263,6/15/2016,12/31/2016,199,195,2,2
2,1,1,1,2,10002264,11/24/2016,12/29/2016,35,0,32,3
3,2,1,1,1,10002265,7/11/2016,9/2/2016,53,17,33,3
1,2,1,1,1,10002266,12/6/2016,12/21/2016,15,11,2,2
2,1,1,1,2,10002267,10/27/2016,11/8/2016,12,5,4,3
1,2,1,1,1,10002268,3/13/2016,9/19/2016,190,186,2,2
1,2,1,1,3,10002269,7/4/2016,9/21/2016,79,75,2,2
2,2,1,1,2,10002270,1/26/2016,12/28/2016,337,12,322,3
1,2,1,1,3,10002271,4/15/2016,6/2/2016,48,44,2,2
1,2,1,1,2,10002272,9/2/2016,9/17/2016,15,11,2,2
2,2,1,1,3,10002273,9/5/2016,10/3/2016,28,17,8,3
1,2,1,1,1,10002274,2/17/2016,11/29/2016,286,282,2,2
1,2,1,1,3,10002275,7/27/2016,11/29/2016,125,121,2,2
1,1,1,1,3,10002276,12/31/2016,12/31/2016,0,0,0,0
1,2,1,1,3,10002277,8/6/2016,9/20/2016,45,41,2,2
1,1,1,1,3,10002278,8/10/2016,8/21/2016,11,7,2,2
1,1,1,1,1,10002279,11/18/2016,12/5/2016,17,13,2,2
1,2,1,1,3,10002280,9/30/2016,11/3/2016,34,30,2,2
1,1,1,1,2,10002281,5/15/2016,8/25/2016,102,98,2,2
3,1,1,1,2,10002282,1/17/2016,6/30/2016,165,55,107,3
2,1,1,1,3,10002283,10/3/2016,10/28/2016,25,12,10,3
2,2,1,1,2,10002284,3/24/2016,12/17/2016,268,71,194,3
2,1,1,1,1,10002285,8/21/2016,11/15/2016,86,44,39,3
1,1,1,1,1,10002286,8/24/2016,12/12/2016,110,106,2,2
3,1,1,1,3,10002287,3/2/2016,10/2/2016,214,83,128,3
3,2,1,1,3,10002288,10/11/2016,11/22/2016,42,21,18,3
3,2,1,1,3,10002289,1/25/2016,6/20/2016,147,24,120,3
3,1,1,1,1,10002290,4/27/2016,12/3/2016,220,166,51,3
2,1,1,1,3,10002291,11/8/2016,11/20/2016,12,0,9,3
2,1,1,1,3,10002292,7/15/2016,12/8/2016,146,48,95,3
3,1,1,1,3,10002293,2/10/2016,7/19/2016,160,123,34,3
1,1,1,1,1,10002294,7/24/2016,9/24/2016,62,58,2,2
1,2,1,1,1,10002295,9/14/2016,12/5/2016,82,78,2,2
3,2,1,1,3,10002296,1/15/2016,2/29/2016,45,40,2,3
2,2,1,1,1,10002297,6/17/2016,12/6/2016,172,70,99,3
2,1,1,1,2,10002298,2/1/2016,2/8/2016,7,2,2,3
2,1,1,1,2,10002299,6/8/2016,11/29/2016,174,36,135,3
1,2,1,1,2,10002300,10/4/2016,10/29/2016,25,21,2,2
2,2,1,1,1,10002301,9/5/2016,9/12/2016,7,2,2,3
1,1,1,1,2,10002302,8/8/2016,9/1/2016,24,20,2,2
2,2,1,1,2,10002303,6/27/2016,8/31/2016,65,26,36,3
3,1,1,1,3,10002304,9/4/2016,12/22/2016,109,52,54,3
1,1,1,1,3,10002305,8/26/2016,11/4/2016,70,66,2,2
1,2,1,1,2,10002306,6/25/2016,10/13/2016,110,106,2,2
2,2,1,1,1,10002307,7/6/2016,12/12/2016,159,84,72,3
