Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
0000000001,8/27/2018 10:09,10.1.296.1,Fitness trackers,Welcome,Legal Disclaimer,Welcome,Fairy lights,Gift Card,YES,NO,NO,YES,YES,453.00,291.00,Female,25-34 years old,Single never married,Native Americans and Alaska Natives,NO,NO,Professional degree,150001 to 200000,NO,YES,Service,NO,Charities/volunteer work,Health
0000000001,8/27/2018 10:09,10.1.297.1,Bluetooth speakers,Matcha Powder,Cart,Bluetooth speakers,Gluten-free products,PayPal,YES,NO,YES,YES,NO,8.00,483.00,Male,25-34 years old,Married or domestic partnership,White and European Americans,NO,NO,Bachelor’s degree,75001 to 100000,NO,YES,Management professional and related,YES,Sewing,Health
0000000001,8/27/2018 10:09,10.1.298.1,Fairy lights,3D printers,Your List,Liquid phone cases,Mens fashion accessories,Gift Card,NO,NO,YES,YES,YES,431.00,258.00,Male,75 years or older,Married or domestic partnership,Asian Americans,NO,YES,Bachelor’s degree,50001 to 75000,YES,YES,Natural resources construction and maintenance,NO,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.299.1,Enamel pins,Mens fashion accessories,Your Orders,Fairy lights,Baby products,PayPal,NO,YES,YES,YES,NO,142.00,72.00,Female,25-34 years old,Married or domestic partnership,White and European Americans,YES,YES,Master’s degree,50001 to 75000,YES,NO,Sales and office,YES,Sweepstakes,Health
0000000001,8/27/2018 10:09,10.1.300.1,3D printers,Fitness trackers,Your List,Waterproof phone cases,Mens fashion accessories,PayPal,NO,NO,NO,YES,NO,714.00,150.00,Female,75 years or older,Married or domestic partnership,Asian Americans,NO,NO,Nursery school to 8th grade,0 - 30000,YES,YES,Natural resources construction and maintenance,YES,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.301.1,Enamel pins,Coconut oil,Legal Disclaimer,Wood frame sunglasses,Fairy lights,MasterCard,NO,NO,YES,NO,NO,542.00,353.00,Female,65-74 years old,Divorced,Middle Easterners and North Africans,NO,NO,Master’s degree,200001 and above,YES,NO,Production transportation and material moving,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.302.1,Baby products,Matcha Powder,Help,Enamel pins,Matcha Powder,Gift Card,YES,YES,YES,NO,YES,809.00,154.00,Female,75 years or older,Divorced,Native Hawaiians and other Pacific Islanders,NO,NO,No schooling completed,50001 to 75000,YES,YES,Service,YES,Other,Health
0000000001,8/27/2018 10:09,10.1.303.1,Phone power banks,Mens fashion accessories,Your List,Welcome,Liquid phone cases,MasterCard,YES,NO,YES,YES,NO,590.00,927.00,Male,55-64 years old,Divorced,Native Hawaiians and other Pacific Islanders,YES,YES,Doctorate degree,100001 to 150000,NO,NO,Service,NO,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.304.1,The charcoal face mask,3D printers,Cart,Baby products,Welcome,Gift Card,NO,NO,YES,NO,NO,624.00,567.00,Male,75 years or older,Separated,Native Americans and Alaska Natives,NO,NO,Master’s degree,75001 to 100000,YES,YES,Service,NO,Crafts,Health
0000000001,8/27/2018 10:09,10.1.305.1,Fitness trackers,Enamel pins,Your Orders,The charcoal face mask,The charcoal face mask,PayPal,NO,NO,YES,NO,YES,459.00,8.00,Female,Under 12 years old,Separated,Native Americans and Alaska Natives,YES,NO,,50001 to 75000,YES,NO,Sales and office,YES,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.306.1,Baby products,Waterproof phone cases,Legal Disclaimer,Baby products,Bluetooth speakers,Visa,YES,YES,YES,NO,NO,796.00,675.00,Male,35-44 years old,Separated,Native Americans and Alaska Natives,NO,NO,Nursery school to 8th grade,50001 to 75000,YES,YES,Production transportation and material moving,YES,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.307.1,Matcha Powder,Drones,Mission,Phone power banks,The charcoal face mask,Debit,NO,YES,NO,NO,YES,228.00,264.00,Female,55-64 years old,Separated,Middle Easterners and North Africans,NO,YES,Trade/technical/vocational training,30001 to 50000,YES,NO,Service,YES,Crafts,Health
0000000001,8/27/2018 10:09,10.1.308.1,Drones,Welcome,Cart,Baby products,Gluten-free products,PayPal,NO,NO,NO,YES,YES,466.00,346.00,Male,45-54 years old,Separated,Hispanic and Latino Americans,NO,NO,No schooling completed,100001 to 150000,NO,NO,Service,NO,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.309.1,Matcha Powder,The charcoal face mask,Cart,Waterproof phone cases,Wood frame sunglasses,PayPal,NO,YES,YES,YES,YES,620.00,730.00,Male,55-64 years old,Divorced,Hispanic and Latino Americans,YES,YES,Nursery school to 8th grade,75001 to 100000,NO,NO,Management professional and related,NO,Dieting,Health
0000000001,8/27/2018 10:09,10.1.310.1,Phone power banks,Liquid phone cases,Your Orders,Coconut oil,Gluten-free products,Debit,YES,NO,NO,NO,NO,524.00,557.00,Male,18-24 years old,Single never married,Native Hawaiians and other Pacific Islanders,YES,YES,,0 - 30000,NO,NO,Service,YES,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.311.1,Enamel pins,Phone power banks,Cart,Baby products,Liquid phone cases,Visa,YES,YES,YES,NO,YES,183.00,272.00,Male,18-24 years old,Separated,Native Hawaiians and other Pacific Islanders,YES,NO,No schooling completed,0 - 30000,YES,YES,Sales and office,NO,Charities/volunteer work,Health
0000000001,8/27/2018 10:09,10.1.312.1,Coconut oil,Fitness trackers,Mission,The charcoal face mask,Wood frame sunglasses,MasterCard,NO,NO,NO,NO,YES,747.00,888.00,Female,75 years or older,Single never married,Black and African Americans,NO,NO,Nursery school to 8th grade,100001 to 150000,YES,NO,Sales and office,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.313.1,Drones,3D printers,Your Orders,Enamel pins,Wood frame sunglasses,Visa,YES,YES,YES,YES,NO,681.00,595.00,Female,35-44 years old,Widowed,Hispanic and Latino Americans,YES,YES,Master’s degree,0 - 30000,YES,YES,Natural resources construction and maintenance,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.314.1,Liquid phone cases,Coconut oil,Your Recommendations,Welcome,The charcoal face mask,Visa,NO,YES,NO,NO,NO,57.00,351.00,Female,Under 12 years old,Single never married,Black and African Americans,NO,NO,Some high school no diploma,100001 to 150000,YES,YES,Production transportation and material moving,YES,Other,Health
0000000001,8/27/2018 10:09,10.1.315.1,Liquid phone cases,Phone power banks,Legal Disclaimer,Fitness trackers,3D printers,Debit,YES,YES,YES,YES,YES,318.00,665.00,Male,12-17 years old,Married or domestic partnership,Hispanic and Latino Americans,NO,YES,Bachelor’s degree,150001 to 200000,YES,YES,Production transportation and material moving,NO,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.316.1,Phone power banks,Matcha Powder,About,Baby products,Waterproof phone cases,PayPal,YES,NO,YES,NO,NO,415.00,295.00,Male,25-34 years old,Single never married,White and European Americans,YES,NO,Bachelor’s degree,150001 to 200000,NO,NO,Production transportation and material moving,YES,Dieting,Health
0000000001,8/27/2018 10:09,10.1.317.1,The charcoal face mask,Matcha Powder,Returns,The charcoal face mask,Bluetooth speakers,Visa,NO,YES,YES,NO,NO,291.00,473.00,Female,25-34 years old,Widowed,Middle Easterners and North Africans,NO,NO,Bachelor’s degree,100001 to 150000,NO,YES,Production transportation and material moving,YES,Art/antiques,Health
0000000001,8/27/2018 10:09,10.1.318.1,Coconut oil,Matcha Powder,Mission,Gluten-free products,Matcha Powder,PayPal,YES,YES,NO,YES,NO,742.00,731.00,Female,35-44 years old,Single never married,Asian Americans,YES,YES,Professional degree,75001 to 100000,YES,NO,Management professional and related,YES,Dieting,Health
0000000001,8/27/2018 10:09,10.1.319.1,The charcoal face mask,Fairy lights,Contact Us,Mens fashion accessories,Gluten-free products,Debit,NO,YES,YES,NO,YES,906.00,914.00,Male,35-44 years old,Single never married,White and European Americans,YES,YES,Professional degree,0 - 30000,YES,NO,Management professional and related,YES,Book reading,Health
0000000001,8/27/2018 10:09,10.1.320.1,Bluetooth speakers,3D printers,Contact Us,Coconut oil,Waterproof phone cases,PayPal,NO,NO,NO,NO,YES,958.00,929.00,Male,Under 12 years old,Widowed,Middle Easterners and North Africans,NO,YES,,100001 to 150000,NO,YES,Natural resources construction and maintenance,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.321.1,Liquid phone cases,Gluten-free products,Legal Disclaimer,Mens fashion accessories,Liquid phone cases,PayPal,NO,YES,YES,YES,NO,817.00,77.00,Male,55-64 years old,Single never married,Native Americans and Alaska Natives,YES,YES,Trade/technical/vocational training,100001 to 150000,YES,NO,Production transportation and material moving,NO,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.322.1,Wood frame sunglasses,Gluten-free products,Returns,Liquid phone cases,Mens fashion accessories,Visa,YES,NO,NO,NO,NO,535.00,402.00,Female,75 years or older,Single never married,Hispanic and Latino Americans,YES,NO,Some high school no diploma,0 - 30000,NO,NO,Service,YES,Book reading,Health
0000000001,8/27/2018 10:09,10.1.323.1,Liquid phone cases,Waterproof phone cases,Legal Disclaimer,Drones,Phone power banks,Gift Card,YES,NO,NO,YES,NO,741.00,876.00,Female,45-54 years old,Married or domestic partnership,Native Hawaiians and other Pacific Islanders,NO,YES,Trade/technical/vocational training,75001 to 100000,NO,NO,Sales and office,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.324.1,Drones,Wood frame sunglasses,Deal of The Day,Wood frame sunglasses,Coconut oil,Visa,NO,YES,NO,YES,YES,154.00,612.00,Female,55-64 years old,Married or domestic partnership,Native Hawaiians and other Pacific Islanders,NO,NO,,150001 to 200000,NO,YES,Service,YES,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.325.1,Drones,Fitness trackers,Mission,Baby products,Welcome,Debit,YES,YES,NO,YES,NO,569.00,509.00,Female,65-74 years old,Separated,Asian Americans,NO,YES,,200001 and above,YES,NO,Natural resources construction and maintenance,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.326.1,Coconut oil,Mens fashion accessories,Your List,Fairy lights,The charcoal face mask,Gift Card,YES,NO,NO,YES,NO,120.00,372.00,Male,12-17 years old,Married or domestic partnership,Hispanic and Latino Americans,NO,NO,,150001 to 200000,NO,NO,Natural resources construction and maintenance,YES,Needlework/knitting,Health
0000000001,8/27/2018 10:09,10.1.327.1,Welcome,The charcoal face mask,Your Account,Matcha Powder,Mens fashion accessories,PayPal,NO,YES,YES,YES,NO,337.00,884.00,Male,12-17 years old,Separated,Middle Easterners and North Africans,NO,YES,Professional degree,0 - 30000,NO,NO,Management professional and related,YES,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.328.1,The charcoal face mask,Mens fashion accessories,Returns,Wood frame sunglasses,Gluten-free products,Visa,NO,YES,YES,YES,YES,404.00,206.00,Male,65-74 years old,Separated,Native Hawaiians and other Pacific Islanders,NO,YES,,200001 and above,YES,YES,Sales and office,NO,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.329.1,3D printers,Bluetooth speakers,Mission,Mens fashion accessories,Waterproof phone cases,Gift Card,NO,YES,YES,NO,YES,662.00,499.00,Male,25-34 years old,Divorced,Native Americans and Alaska Natives,YES,YES,Some high school no diploma,50001 to 75000,NO,NO,Production transportation and material moving,YES,Do-it-Yourself/workshop,Health
0000000001,8/27/2018 10:09,10.1.330.1,Waterproof phone cases,Matcha Powder,Cart,Coconut oil,Waterproof phone cases,Visa,YES,NO,NO,NO,YES,173.00,604.00,Male,55-64 years old,Married or domestic partnership,Middle Easterners and North Africans,NO,YES,Associate degree,100001 to 150000,NO,YES,Natural resources construction and maintenance,YES,Book reading,Health
0000000001,8/27/2018 10:09,10.1.331.1,Drones,Matcha Powder,About,Matcha Powder,Baby products,Debit,YES,YES,NO,NO,YES,725.00,167.00,Female,35-44 years old,Divorced,Middle Easterners and North Africans,NO,YES,Doctorate degree,30001 to 50000,NO,NO,Service,NO,Camping,Health
0000000001,8/27/2018 10:09,10.1.332.1,Mens fashion accessories,Baby products,Mission,Drones,Enamel pins,Visa,NO,NO,NO,YES,YES,304.00,68.00,Female,75 years or older,Single never married,Black and African Americans,NO,YES,,0 - 30000,NO,NO,Management professional and related,NO,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.333.1,Matcha Powder,Wood frame sunglasses,Deal of The Day,Bluetooth speakers,Baby products,Debit,NO,NO,NO,NO,NO,831.00,844.00,Male,18-24 years old,Separated,Native Hawaiians and other Pacific Islanders,YES,NO,Nursery school to 8th grade,100001 to 150000,YES,NO,Management professional and related,NO,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.334.1,Liquid phone cases,Waterproof phone cases,Your Orders,Coconut oil,Drones,Debit,YES,NO,NO,NO,NO,607.00,67.00,Female,65-74 years old,Married or domestic partnership,Native Americans and Alaska Natives,NO,NO,Some high school no diploma,150001 to 200000,NO,YES,Production transportation and material moving,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.335.1,Bluetooth speakers,Matcha Powder,Help,Mens fashion accessories,Coconut oil,Visa,YES,YES,NO,NO,YES,585.00,484.00,Female,75 years or older,Widowed,Black and African Americans,NO,YES,No schooling completed,100001 to 150000,NO,NO,Service,YES,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.336.1,Welcome,The charcoal face mask,About,Drones,The charcoal face mask,PayPal,NO,YES,NO,YES,YES,139.00,504.00,Male,25-34 years old,Widowed,Middle Easterners and North Africans,NO,NO,Trade/technical/vocational training,200001 and above,NO,NO,Production transportation and material moving,NO,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.337.1,Fairy lights,Baby products,Legal Disclaimer,Enamel pins,Waterproof phone cases,Debit,YES,NO,YES,NO,NO,556.00,178.00,Male,75 years or older,Widowed,Native Americans and Alaska Natives,NO,NO,Professional degree,30001 to 50000,YES,NO,Natural resources construction and maintenance,NO,Other,Health
0000000001,8/27/2018 10:09,10.1.338.1,Baby products,Enamel pins,About,Bluetooth speakers,Wood frame sunglasses,Debit,NO,YES,NO,NO,YES,982.00,514.00,Male,75 years or older,Separated,Native Hawaiians and other Pacific Islanders,NO,NO,,75001 to 100000,YES,NO,Service,YES,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.339.1,Enamel pins,Wood frame sunglasses,Help,Coconut oil,Fitness trackers,MasterCard,NO,YES,YES,NO,YES,541.00,240.00,Female,25-34 years old,Widowed,Native Hawaiians and other Pacific Islanders,NO,NO,,100001 to 150000,NO,NO,Sales and office,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.340.1,Liquid phone cases,Enamel pins,Help,Fitness trackers,Drones,PayPal,NO,YES,NO,YES,NO,223.00,876.00,Female,Under 12 years old,Separated,Hispanic and Latino Americans,NO,NO,Doctorate degree,75001 to 100000,YES,YES,Production transportation and material moving,YES,Do-it-Yourself/workshop,Health
0000000001,8/27/2018 10:09,10.1.341.1,Matcha Powder,Baby products,Your Account,Gluten-free products,Liquid phone cases,PayPal,YES,YES,YES,NO,YES,972.00,75.00,Female,18-24 years old,Married or domestic partnership,Asian Americans,YES,NO,Professional degree,100001 to 150000,YES,NO,Service,NO,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.342.1,Matcha Powder,Matcha Powder,Your Account,Phone power banks,Drones,Visa,NO,YES,NO,YES,YES,8.00,238.00,Female,35-44 years old,Divorced,Middle Easterners and North Africans,YES,NO,Some high school no diploma,50001 to 75000,NO,YES,Natural resources construction and maintenance,NO,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.343.1,Liquid phone cases,Waterproof phone cases,Returns,Fairy lights,Drones,Gift Card,YES,YES,NO,YES,NO,891.00,475.00,Male,75 years or older,Married or domestic partnership,White and European Americans,YES,NO,Nursery school to 8th grade,50001 to 75000,NO,NO,Production transportation and material moving,YES,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.344.1,Matcha Powder,The charcoal face mask,Your Account,Gluten-free products,Liquid phone cases,MasterCard,NO,YES,NO,NO,NO,37.00,181.00,Male,75 years or older,Separated,Black and African Americans,NO,YES,No schooling completed,200001 and above,NO,NO,Sales and office,NO,Sewing,Health
0000000001,8/27/2018 10:09,10.1.345.1,Liquid phone cases,3D printers,Deal of The Day,Fitness trackers,Fitness trackers,PayPal,YES,NO,YES,NO,YES,846.00,385.00,Female,75 years or older,Separated,Asian Americans,NO,YES,,30001 to 50000,NO,YES,Service,YES,Needlework/knitting,Health
0000000001,8/27/2018 10:09,10.1.346.1,Gluten-free products,Gluten-free products,Returns,Coconut oil,Phone power banks,Debit,NO,YES,NO,YES,YES,177.00,159.00,Male,Under 12 years old,Married or domestic partnership,Middle Easterners and North Africans,NO,YES,Some high school no diploma,0 - 30000,YES,YES,Management professional and related,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.347.1,Enamel pins,Enamel pins,About,Coconut oil,3D printers,PayPal,NO,NO,NO,NO,NO,156.00,260.00,Male,45-54 years old,Single never married,Black and African Americans,NO,YES,,0 - 30000,YES,YES,Natural resources construction and maintenance,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.348.1,The charcoal face mask,Matcha Powder,Deal of The Day,3D printers,Welcome,Gift Card,NO,NO,YES,YES,YES,654.00,274.00,Female,65-74 years old,Divorced,Native Americans and Alaska Natives,NO,YES,Doctorate degree,100001 to 150000,NO,NO,Production transportation and material moving,YES,Needlework/knitting,Health
