Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
7473,8/27/2018 10:09,10.1.985.1,6,9,6,5,8,3,2,1,1,2,1,905,774,2,7,2,2,1,1,9,4,2,1,3,2,8,
8112,8/27/2018 10:09,10.1.986.1,13,15,6,6,1,1,2,1,2,2,1,664,668,1,8,2,6,2,2,9,7,2,1,5,2,9,
2160,8/27/2018 10:09,10.1.987.1,17,14,8,5,8,5,2,2,1,1,2,356,953,1,1,3,5,1,1,4,4,1,1,4,2,13,
2163,8/27/2018 10:09,10.1.988.1,9,16,2,5,11,1,2,2,1,2,1,766,727,2,1,2,2,1,1,3,1,1,2,1,1,18,
457,8/27/2018 10:09,10.1.989.1,1,12,11,1,2,3,1,2,2,1,1,246,795,1,7,3,7,2,2,9,6,2,2,2,2,26,
5957,8/27/2018 10:09,10.1.990.1,7,12,5,6,6,1,2,2,1,2,1,314,356,2,2,3,5,1,2,11,1,1,2,3,1,16,
200,8/27/2018 10:09,10.1.991.1,16,16,1,10,17,3,2,2,2,2,1,849,139,1,9,5,2,1,2,2,5,2,2,2,2,1,
2197,8/27/2018 10:09,10.1.992.1,5,14,5,16,4,1,2,2,2,1,2,377,245,1,7,5,5,2,2,6,7,1,1,5,1,6,
375,8/27/2018 10:09,10.1.993.1,5,16,10,16,7,2,1,1,1,2,2,656,284,1,5,1,3,1,1,2,6,1,1,2,2,24,
5514,8/27/2018 10:09,10.1.994.1,9,12,9,2,1,2,1,2,2,1,1,122,979,1,6,4,3,2,2,3,7,1,2,1,2,12,
6752,8/27/2018 10:09,10.1.995.1,14,9,6,14,4,1,2,1,1,1,1,259,142,2,5,2,7,1,1,9,6,2,2,5,1,25,
5606,8/27/2018 10:09,10.1.996.1,11,1,9,13,7,4,1,2,2,2,1,550,954,1,2,4,2,2,2,1,5,1,2,3,2,17,
8677,8/27/2018 10:09,10.1.997.1,3,16,4,7,6,5,2,1,1,1,2,858,965,1,6,5,2,2,2,6,2,2,2,5,2,22,
6190,8/27/2018 10:09,10.1.998.1,17,11,1,2,4,2,1,1,1,2,2,728,623,2,1,4,2,2,2,10,1,2,1,4,1,5,
6336,8/27/2018 10:09,10.1.999.1,10,15,13,11,10,1,1,2,1,1,2,586,12,1,7,2,1,1,2,6,7,1,1,4,1,10,
6461,8/27/2018 10:09,10.1.1000.1,5,15,2,4,14,3,1,1,1,2,2,800,163,1,4,5,2,1,2,6,6,2,2,2,2,1,
807,8/27/2018 10:09,10.1.1001.1,2,1,11,16,6,3,2,1,2,2,2,741,10,1,9,3,2,1,1,2,2,2,2,2,2,3,
2602,8/27/2018 10:09,10.1.1002.1,8,7,3,4,5,1,1,1,2,2,1,990,862,2,6,5,3,1,2,9,3,2,1,3,1,18,
5996,8/27/2018 10:09,10.1.1003.1,5,15,10,14,15,2,2,2,1,2,1,35,524,2,5,2,3,1,2,8,7,2,1,4,1,18,
2926,8/27/2018 10:09,10.1.1004.1,15,16,10,13,10,3,2,1,1,1,2,353,484,2,9,5,5,1,1,9,4,1,2,3,2,21,
8510,8/27/2018 10:09,10.1.1005.1,2,3,5,5,13,3,1,2,1,1,2,281,314,1,7,1,5,2,1,7,2,2,2,2,2,2,
3583,8/27/2018 10:09,10.1.1006.1,5,4,7,10,6,4,1,2,1,2,1,203,234,2,8,2,2,1,2,3,3,1,2,4,2,9,
4273,8/27/2018 10:09,10.1.1007.1,15,11,5,3,8,2,1,1,1,1,2,740,391,1,8,3,4,2,1,8,1,1,2,4,2,3,
5996,8/27/2018 10:09,10.1.1008.1,2,13,2,12,12,1,2,2,1,1,1,880,935,2,6,4,7,2,1,8,3,2,1,4,2,12,
3648,8/27/2018 10:09,10.1.1009.1,7,10,1,6,15,1,2,1,1,2,2,438,355,2,3,5,6,1,2,8,6,1,1,2,1,26,
1941,8/27/2018 10:09,10.1.1010.1,8,2,13,2,9,4,1,1,1,1,1,16,438,2,7,3,6,2,2,10,7,2,1,3,2,10,
5033,8/27/2018 10:09,10.1.1011.1,16,15,6,4,2,3,2,1,2,2,2,727,222,2,6,2,5,2,2,10,2,1,1,3,2,13,
3703,8/27/2018 10:09,10.1.1012.1,12,15,12,15,10,3,2,2,1,2,2,996,590,1,4,1,5,1,1,11,7,2,1,4,2,14,
8365,8/27/2018 10:09,10.1.1013.1,5,16,9,3,1,3,2,1,1,2,2,89,502,1,8,3,2,2,2,2,5,2,1,3,1,3,
7973,8/27/2018 10:09,10.1.1014.1,8,13,2,14,12,3,1,2,1,2,2,680,798,1,9,3,4,1,1,7,7,1,1,2,2,3,
8925,8/27/2018 10:09,10.1.1015.1,6,10,3,13,7,2,2,2,1,1,1,847,23,2,3,3,4,1,1,9,1,2,2,1,2,17,
3374,8/27/2018 10:09,10.1.1016.1,10,4,2,17,17,2,1,2,1,2,2,249,625,1,3,5,7,1,1,6,7,1,2,1,1,23,
6482,8/27/2018 10:09,10.1.1017.1,11,15,11,10,8,4,2,1,1,1,2,194,839,1,6,1,3,1,1,8,3,1,1,5,1,15,
6610,8/27/2018 10:09,10.1.1018.1,13,10,13,10,1,5,2,1,2,1,1,760,380,1,1,5,3,1,1,8,2,2,1,1,2,14,
9793,8/27/2018 10:09,10.1.1019.1,14,7,13,10,12,5,2,1,2,2,1,618,592,2,7,5,2,2,2,1,3,2,1,1,1,24,
7222,8/27/2018 10:09,10.1.1020.1,6,16,11,7,15,4,2,1,1,2,2,535,383,1,5,5,5,1,1,11,3,1,2,2,2,1,
632,8/27/2018 10:09,10.1.1021.1,1,11,5,13,13,2,1,1,2,1,2,489,371,2,6,3,3,1,2,1,7,1,2,4,2,12,
3654,8/27/2018 10:09,10.1.1022.1,1,7,9,4,17,1,1,1,1,2,2,175,717,2,9,3,7,2,2,1,2,2,1,5,1,20,
2859,8/27/2018 10:09,10.1.1023.1,7,2,2,16,4,5,1,2,1,1,1,750,856,1,7,4,5,2,2,4,3,2,2,4,2,13,
3715,8/27/2018 10:09,10.1.1024.1,8,6,10,10,12,1,1,1,1,1,2,436,924,1,5,1,4,1,1,10,6,1,2,1,1,14,
4125,8/27/2018 10:09,10.1.1025.1,12,16,8,13,17,3,1,1,2,2,1,572,962,2,4,2,3,2,2,1,2,2,2,4,1,5,
3610,8/27/2018 10:09,10.1.1026.1,11,15,10,10,8,5,2,2,2,2,2,331,160,1,8,1,7,1,2,4,6,2,1,5,2,25,
5241,8/27/2018 10:09,10.1.1027.1,2,17,7,17,2,4,2,1,1,1,1,906,182,1,3,3,7,2,2,3,7,1,1,4,1,21,
2636,8/27/2018 10:09,10.1.1028.1,14,9,11,12,11,4,1,1,2,1,1,104,3,1,5,3,3,2,1,8,5,1,1,2,1,1,
6211,8/27/2018 10:09,10.1.1029.1,8,15,1,9,14,2,1,1,2,1,2,167,617,2,4,1,1,1,1,11,6,1,1,5,1,17,
6246,8/27/2018 10:09,10.1.1030.1,12,4,1,14,1,2,1,2,1,2,1,142,860,1,8,5,6,1,1,3,5,1,2,4,1,19,
948,8/27/2018 10:09,10.1.1031.1,5,10,4,16,16,2,2,2,1,1,1,937,270,1,6,4,3,2,1,7,4,2,1,4,2,27,
3568,8/27/2018 10:09,10.1.1032.1,10,15,2,1,5,3,1,2,2,2,1,911,395,2,5,3,6,1,1,7,6,2,2,1,1,17,
6822,8/27/2018 10:09,10.1.1033.1,7,16,10,12,6,1,2,1,1,2,1,872,284,2,8,3,3,1,1,11,2,2,2,3,2,9,
9001,8/27/2018 10:09,10.1.1034.1,10,8,8,13,4,2,2,2,2,2,1,950,855,1,5,5,5,2,2,11,3,1,2,4,1,6,
504,8/27/2018 10:09,10.1.1035.1,10,11,1,16,12,5,1,2,1,1,2,572,112,1,1,4,6,1,2,7,4,1,1,4,1,11,
3657,8/27/2018 10:09,10.1.1036.1,1,11,9,10,11,5,1,1,1,2,2,260,948,2,4,2,6,2,2,11,2,1,2,1,2,8,
6852,8/27/2018 10:09,10.1.1037.1,17,15,2,13,3,1,2,2,1,1,2,166,559,1,7,3,3,2,2,3,1,2,1,5,1,16,
3640,8/27/2018 10:09,10.1.1038.1,6,12,11,5,12,4,1,1,1,1,2,716,24,2,1,1,7,2,2,7,6,2,2,2,2,23,
7912,8/27/2018 10:09,10.1.1039.1,10,5,3,8,1,3,1,1,2,2,2,464,824,1,7,2,7,2,2,6,4,2,1,4,1,8,
3541,8/27/2018 10:09,10.1.1040.1,13,15,2,1,1,1,1,1,2,2,1,990,285,1,3,1,1,2,2,5,4,1,1,3,1,14,
4847,8/27/2018 10:09,10.1.1041.1,14,15,4,7,7,1,2,1,2,1,1,132,817,1,6,4,4,1,1,3,6,2,1,5,2,8,
1418,8/27/2018 10:09,10.1.1042.1,3,17,9,11,6,2,1,2,2,1,2,28,341,1,5,5,1,2,1,10,4,2,1,4,2,21,
3584,8/27/2018 10:09,10.1.1043.1,9,6,2,16,13,4,1,2,2,1,1,839,319,2,7,5,6,2,1,6,6,2,1,2,2,26,
4336,8/27/2018 10:09,10.1.1044.1,5,15,1,7,2,2,2,1,1,2,1,523,840,1,3,4,6,2,1,4,1,2,1,5,1,11,
8148,8/27/2018 10:09,10.1.1045.1,1,10,4,3,4,3,2,2,2,1,1,450,522,1,4,1,4,1,1,4,1,2,1,5,2,24,
6389,8/27/2018 10:09,10.1.1046.1,2,9,4,17,16,5,2,2,2,1,2,457,743,2,4,2,7,1,1,4,1,2,1,5,1,24,
562,8/27/2018 10:09,10.1.1047.1,17,7,9,9,8,4,2,1,1,2,1,13,360,1,7,5,5,1,2,2,6,2,1,4,2,1,
3870,8/27/2018 10:09,10.1.1048.1,7,3,4,13,2,3,2,1,1,1,2,709,59,1,4,2,7,1,2,8,5,1,2,5,2,19,
9714,8/27/2018 10:09,10.1.1049.1,11,2,10,11,1,4,1,2,2,2,1,820,82,1,5,1,7,2,2,9,7,2,2,1,2,23,
6824,8/27/2018 10:09,10.1.1050.1,11,7,2,10,5,3,2,1,1,2,2,924,966,2,8,1,1,2,1,8,7,2,1,3,1,14,
6448,8/27/2018 10:09,10.1.1051.1,16,17,8,4,9,2,2,2,2,2,2,266,907,1,8,3,5,2,2,5,5,1,1,1,2,11,
4132,8/27/2018 10:09,10.1.1052.1,15,11,2,8,16,5,1,2,2,1,1,249,124,1,7,5,7,2,2,3,7,2,1,4,2,19,
9525,8/27/2018 10:09,10.1.1053.1,14,15,13,4,8,2,2,2,2,1,2,494,850,2,8,5,3,2,2,10,2,1,1,3,2,25,
5439,8/27/2018 10:09,10.1.1054.1,3,4,11,12,15,2,1,1,2,2,2,251,638,1,4,5,6,2,2,7,2,2,2,4,1,3,
4180,8/27/2018 10:09,10.1.1055.1,14,3,4,15,13,3,2,1,1,2,1,195,219,1,6,4,7,2,2,3,7,2,2,1,1,18,
9885,8/27/2018 10:09,10.1.1056.1,17,10,3,13,9,2,2,1,1,1,2,62,105,2,1,3,3,1,1,3,5,2,2,1,1,17,
3509,8/27/2018 10:09,10.1.1057.1,7,8,6,13,16,4,2,1,2,2,1,56,778,1,1,2,4,1,2,7,2,2,1,4,2,10,
5347,8/27/2018 10:09,10.1.1058.1,3,4,7,5,8,5,1,1,2,1,1,74,553,2,9,3,7,1,2,5,7,1,2,2,1,28,
77,8/27/2018 10:09,10.1.1059.1,8,3,1,13,5,2,1,1,2,1,1,270,308,1,4,4,7,2,1,4,7,1,1,2,1,14,
3894,8/27/2018 10:09,10.1.1060.1,6,4,13,4,14,5,1,2,2,1,1,153,305,1,3,1,4,1,2,6,3,1,1,3,2,21,
1041,8/27/2018 10:09,10.1.1061.1,11,6,11,16,1,3,1,1,2,1,2,379,638,1,2,3,4,1,2,3,5,2,1,3,2,28,
4150,8/27/2018 10:09,10.1.1062.1,4,7,8,11,6,2,1,1,2,2,2,43,214,1,6,2,5,2,2,8,5,2,2,1,1,2,
2696,8/27/2018 10:09,10.1.1063.1,6,1,2,3,8,4,1,1,1,1,2,571,943,1,2,3,5,2,2,11,2,1,1,3,2,6,
9575,8/27/2018 10:09,10.1.1064.1,14,7,10,1,7,3,1,2,2,2,1,33,926,1,1,3,5,2,1,1,4,2,1,4,1,25,
76,8/27/2018 10:09,10.1.1065.1,17,10,6,12,5,4,2,2,2,2,2,63,754,1,5,3,3,2,2,3,1,2,1,5,2,25,
8626,8/27/2018 10:09,10.1.1066.1,8,3,9,1,5,4,1,2,1,2,1,372,327,1,2,4,5,1,1,10,1,1,2,4,1,23,
6121,8/27/2018 10:09,10.1.1067.1,15,5,1,7,3,2,1,1,1,2,2,30,67,1,2,4,7,2,1,5,2,1,2,4,2,11,
527,8/27/2018 10:09,10.1.1068.1,3,13,13,4,15,4,2,1,1,1,2,913,227,1,3,3,4,2,2,3,5,1,1,5,2,26,
9538,8/27/2018 10:09,10.1.1069.1,8,8,6,15,10,3,2,2,2,1,2,174,455,1,4,4,5,2,1,1,4,2,1,2,1,18,
4391,8/27/2018 10:09,10.1.1070.1,8,4,12,13,6,5,1,1,2,1,2,150,416,2,7,5,4,1,2,6,3,1,1,3,1,14,
4630,8/27/2018 10:09,10.1.1071.1,16,3,5,8,4,1,1,1,1,2,1,550,116,2,5,1,2,2,1,9,5,1,2,4,1,20,
9913,8/27/2018 10:09,10.1.1072.1,11,5,6,3,14,2,2,1,1,1,2,36,975,2,9,5,5,1,2,8,7,1,2,2,1,2,
2300,8/27/2018 10:09,10.1.1073.1,13,12,5,2,12,4,1,1,1,2,2,69,23,2,6,1,7,2,1,11,6,1,1,4,1,20,
5659,8/27/2018 10:09,10.1.1074.1,13,16,8,12,3,4,2,2,1,2,2,645,225,2,9,4,3,2,1,1,4,2,1,2,1,12,
6746,8/27/2018 10:09,10.1.1075.1,2,6,5,12,10,2,2,2,1,1,2,695,107,2,1,4,1,1,1,2,7,2,1,1,2,11,
5210,8/27/2018 10:09,10.1.1076.1,5,1,10,10,10,1,2,1,1,2,2,316,150,2,9,2,3,1,1,5,7,2,2,1,2,17,
6792,8/27/2018 10:09,10.1.1077.1,9,15,10,7,6,3,1,2,1,2,1,358,783,1,7,5,5,2,2,11,5,2,1,2,1,15,
6154,8/27/2018 10:09,10.1.1078.1,12,3,8,1,12,2,2,2,1,1,2,848,769,2,5,4,3,1,1,7,6,1,1,2,2,21,
4129,8/27/2018 10:09,10.1.1079.1,15,1,3,5,9,4,1,2,1,2,2,706,70,2,8,3,4,1,1,6,3,1,1,5,2,16,
7114,8/27/2018 10:09,10.1.1080.1,16,8,2,6,3,1,2,2,1,1,1,411,699,2,7,3,2,1,1,5,6,1,1,1,1,17,
25,8/27/2018 10:09,10.1.1081.1,9,15,10,7,13,5,1,1,1,1,2,338,983,2,2,2,7,1,1,8,5,1,1,3,2,9,
7871,8/27/2018 10:09,10.1.1082.1,7,9,1,13,13,2,2,1,2,2,1,8,446,1,5,4,4,2,1,7,5,2,2,2,1,20,
9586,8/27/2018 10:09,10.1.1083.1,6,4,3,7,1,4,1,1,1,2,2,327,933,2,3,3,5,1,2,2,1,2,1,3,2,19,
2388,8/27/2018 10:09,10.1.1084.1,10,9,10,1,7,3,2,1,2,1,2,691,144,1,5,1,3,2,1,11,6,2,1,5,1,15,
9203,8/27/2018 10:09,10.1.1085.1,9,16,11,1,7,2,1,1,1,1,2,0,986,1,1,1,2,2,1,2,4,2,1,1,1,20,
7650,8/27/2018 10:09,10.1.1086.1,10,1,6,15,8,4,1,1,1,1,2,230,255,1,8,1,3,1,1,7,5,1,2,1,2,28,
2086,8/27/2018 10:09,10.1.1087.1,16,7,7,7,11,1,2,2,2,1,2,263,521,1,2,2,3,1,2,3,2,1,1,5,1,2,
4628,8/27/2018 10:09,10.1.1088.1,16,12,1,17,10,5,2,1,1,1,2,846,394,2,3,1,5,1,2,4,3,1,1,5,1,16,
8951,8/27/2018 10:09,10.1.1089.1,15,17,5,12,5,3,2,2,1,1,1,297,173,1,7,1,4,2,2,2,2,1,2,2,2,17,
4862,8/27/2018 10:09,10.1.1090.1,2,17,2,15,8,1,1,2,1,1,2,919,533,1,9,2,6,1,1,7,7,1,1,2,1,10,
2469,8/27/2018 10:09,10.1.1091.1,12,3,9,14,6,4,1,2,1,2,2,685,184,2,7,2,6,2,1,4,4,2,1,1,1,2,
266,8/27/2018 10:09,10.1.1092.1,5,11,5,15,14,1,1,2,2,1,1,259,877,1,3,4,2,2,1,6,4,2,2,4,2,3,
8684,8/27/2018 10:09,10.1.1093.1,9,8,2,13,10,1,2,2,1,2,1,505,284,2,6,2,2,2,1,6,6,1,1,4,2,3,
6035,8/27/2018 10:09,10.1.1094.1,5,13,12,15,11,3,1,2,1,2,2,407,766,2,9,2,1,1,2,1,6,2,1,1,2,17,
270,8/27/2018 10:09,10.1.1095.1,2,17,3,15,12,2,1,2,2,2,1,334,428,1,1,3,6,2,2,2,5,2,2,4,1,9,
5650,8/27/2018 10:09,10.1.1096.1,4,12,2,11,8,2,2,1,2,2,1,500,821,1,2,5,1,1,1,7,2,1,1,3,2,20,
4560,8/27/2018 10:09,10.1.1097.1,7,9,6,16,8,3,2,1,2,1,2,458,369,1,4,4,3,1,1,6,5,1,2,3,1,16,
4373,8/27/2018 10:09,10.1.1098.1,10,7,1,12,2,5,2,1,2,2,2,956,21,2,8,3,2,1,1,6,2,1,1,1,2,22,
7132,8/27/2018 10:09,10.1.1099.1,8,13,4,13,9,2,1,2,2,1,1,820,9,2,2,3,6,1,1,1,4,2,1,2,1,17,
3093,8/27/2018 10:09,10.1.1100.1,10,2,8,11,17,2,2,1,2,2,1,964,117,2,7,4,4,2,1,3,2,2,2,4,2,7,
7601,8/27/2018 10:09,10.1.1101.1,13,4,8,15,6,3,1,2,2,1,1,160,114,1,4,1,4,1,2,1,2,1,1,5,2,13,
849,8/27/2018 10:09,10.1.1102.1,15,10,8,11,6,1,1,2,1,1,2,24,208,2,1,2,4,2,1,2,3,2,2,1,2,3,
3340,8/27/2018 10:09,10.1.1103.1,2,13,9,9,13,2,2,1,2,1,1,860,673,1,2,4,5,1,1,3,2,1,2,5,2,13,
2258,8/27/2018 10:09,10.1.1104.1,8,17,8,13,6,5,1,1,2,1,2,311,89,1,9,2,5,1,2,11,5,2,1,3,1,28,
7232,8/27/2018 10:09,10.1.1105.1,6,4,5,17,7,4,1,1,2,2,1,111,844,2,1,5,3,1,1,1,7,2,1,1,2,22,
2417,8/27/2018 10:09,10.1.1106.1,16,5,7,3,4,2,2,1,2,1,1,853,612,1,1,5,1,2,2,6,3,1,1,4,2,14,
6032,8/27/2018 10:09,10.1.1107.1,8,2,8,13,3,4,1,2,1,2,2,527,778,2,2,5,2,1,1,10,5,1,1,4,1,7,
9814,8/27/2018 10:09,10.1.1108.1,10,2,12,13,15,5,1,1,2,2,2,530,472,2,9,1,4,1,1,2,6,2,1,2,1,7,
668,8/27/2018 10:09,10.1.1109.1,1,13,1,2,4,4,2,2,2,2,1,724,291,2,6,5,1,1,2,1,3,2,1,5,2,18,
669,8/27/2018 10:09,10.1.1110.1,6,3,6,11,17,5,1,2,1,1,1,989,794,1,7,3,3,2,1,11,2,2,1,5,1,5,
8149,8/27/2018 10:09,10.1.1111.1,1,8,1,13,14,2,2,2,1,2,2,698,463,2,5,5,1,2,2,2,1,1,1,5,2,4,
8426,8/27/2018 10:09,10.1.1112.1,13,17,12,17,10,1,1,2,2,1,1,88,965,1,3,5,3,2,1,3,6,1,1,1,2,26,
5132,8/27/2018 10:09,10.1.1113.1,15,4,11,13,3,3,2,2,1,1,1,935,128,1,7,5,6,2,1,2,1,2,2,2,2,19,
4006,8/27/2018 10:09,10.1.1114.1,16,1,8,16,1,1,1,1,1,2,2,21,124,1,2,5,4,2,2,1,7,2,1,3,2,10,
7597,8/27/2018 10:09,10.1.1115.1,3,17,8,6,10,3,2,2,2,2,1,662,114,1,3,3,1,1,2,4,5,2,2,5,2,9,
1155,8/27/2018 10:09,10.1.1116.1,11,9,1,7,16,1,2,2,1,2,2,678,383,1,2,3,7,2,1,8,6,2,1,4,1,16,
1615,8/27/2018 10:09,10.1.1117.1,16,15,9,4,17,2,2,1,1,2,2,578,211,1,5,4,6,1,2,10,5,1,1,2,2,3,
6848,8/27/2018 10:09,10.1.1118.1,17,15,1,3,3,1,1,1,2,2,1,865,296,2,3,2,7,2,2,7,2,2,1,5,1,19,
239,8/27/2018 10:09,10.1.1119.1,10,10,11,5,2,3,2,1,1,2,1,633,315,2,2,2,4,2,1,6,7,2,2,1,2,7,
9517,8/27/2018 10:09,10.1.1120.1,11,5,8,12,10,2,1,1,1,1,1,342,607,1,7,3,2,1,1,9,3,1,1,2,1,2,
4896,8/27/2018 10:09,10.1.1121.1,12,10,5,6,8,1,1,2,2,1,2,244,393,1,1,2,4,2,2,8,1,2,2,3,1,17,
3159,8/27/2018 10:09,10.1.1122.1,11,10,6,11,5,5,2,1,1,1,1,61,637,2,7,3,2,2,1,3,5,1,2,5,2,26,
7234,8/27/2018 10:09,10.1.1123.1,16,15,10,12,4,5,1,1,2,1,2,325,678,1,9,1,3,2,2,8,3,2,2,4,2,6,
6493,8/27/2018 10:09,10.1.1124.1,5,6,12,14,2,2,1,2,2,1,1,890,543,1,1,3,3,1,2,9,6,1,2,5,2,23,
8422,8/27/2018 10:09,10.1.1125.1,12,16,9,5,7,3,2,1,2,1,1,260,935,2,9,1,4,1,1,6,4,1,2,5,1,16,
2212,8/27/2018 10:09,10.1.1126.1,12,7,8,1,14,2,2,2,2,1,2,33,247,2,6,5,1,2,1,9,7,1,2,5,1,19,
3442,8/27/2018 10:09,10.1.1127.1,3,15,9,13,8,3,1,1,2,1,2,248,37,1,6,5,3,2,2,4,7,1,2,2,2,24,
6819,8/27/2018 10:09,10.1.1128.1,16,1,4,1,13,1,1,1,1,1,2,203,480,2,3,5,4,1,2,2,5,1,1,5,1,1,
693,8/27/2018 10:09,10.1.1129.1,13,15,5,5,1,2,2,1,1,1,1,528,702,1,4,1,3,1,2,2,6,2,1,3,2,18,
7447,8/27/2018 10:09,10.1.1130.1,1,10,4,8,11,2,2,2,2,2,1,604,574,1,3,1,6,1,1,4,4,1,1,1,2,4,
9949,8/27/2018 10:09,10.1.1131.1,16,7,1,10,8,5,2,2,1,2,1,729,402,1,4,1,7,2,1,8,1,1,1,4,1,4,
6569,8/27/2018 10:09,10.1.1132.1,2,13,12,14,17,1,1,1,2,2,2,417,222,1,8,1,3,2,2,9,3,2,1,3,1,11,
1961,8/27/2018 10:09,10.1.1133.1,11,4,6,6,6,3,1,1,1,2,1,431,893,2,1,3,6,2,1,8,7,1,2,2,2,16,
205,8/27/2018 10:09,10.1.1134.1,6,2,5,2,12,5,2,1,1,1,1,164,528,1,3,4,4,1,1,2,2,2,1,5,2,21,
7863,8/27/2018 10:09,10.1.1135.1,14,15,11,7,14,2,1,2,2,1,1,131,392,2,8,2,7,1,2,10,3,1,1,4,1,28,
4773,8/27/2018 10:09,10.1.1136.1,11,8,3,4,8,4,2,2,1,1,2,962,1,2,8,4,7,2,1,7,7,2,1,4,1,12,
7998,8/27/2018 10:09,10.1.1137.1,5,15,7,1,5,2,1,1,1,2,1,443,588,2,4,4,6,1,1,8,3,1,2,3,1,23,
7243,8/27/2018 10:09,10.1.1138.1,2,12,11,17,1,5,1,2,1,1,2,788,111,2,2,3,7,1,2,1,7,2,2,4,1,25,
4031,8/27/2018 10:09,10.1.1139.1,17,12,5,7,3,2,1,2,2,1,2,649,809,2,3,1,3,1,2,9,3,2,2,1,1,1,
6963,8/27/2018 10:09,10.1.1140.1,6,8,10,1,6,2,1,1,1,1,2,671,11,2,5,1,1,2,1,6,3,1,2,2,1,22,
2451,8/27/2018 10:09,10.1.1141.1,9,13,7,13,12,1,1,2,1,1,2,960,138,2,9,5,3,1,2,3,6,2,2,2,1,21,
2227,8/27/2018 10:09,10.1.1142.1,3,15,9,1,17,1,1,2,2,2,1,670,33,1,1,4,2,2,2,6,1,1,1,2,1,12,
7662,8/27/2018 10:09,10.1.1143.1,2,6,2,13,16,5,2,1,1,1,1,119,357,2,7,3,4,2,1,9,6,2,2,5,2,6,
9057,8/27/2018 10:09,10.1.1144.1,17,6,11,13,6,3,1,2,1,1,2,310,634,2,9,5,2,1,2,7,6,1,1,2,2,7,
9658,8/27/2018 10:09,10.1.1145.1,12,17,6,3,6,2,2,2,2,1,2,885,599,2,5,3,2,1,1,3,6,1,1,3,2,15,
770,8/27/2018 10:09,10.1.1146.1,17,10,7,7,3,2,2,1,1,1,1,229,308,2,2,1,7,1,1,6,6,1,1,4,1,4,
7934,8/27/2018 10:09,10.1.1147.1,17,3,3,6,14,2,2,1,2,1,1,490,483,2,8,1,5,1,2,2,7,2,1,5,1,11,
3365,8/27/2018 10:09,10.1.1148.1,7,10,6,2,15,1,2,2,2,1,1,55,367,2,2,4,1,2,1,4,2,2,1,5,2,26,
7217,8/27/2018 10:09,10.1.1149.1,14,3,5,13,13,1,1,2,1,2,1,149,852,1,4,5,2,1,2,8,2,2,1,5,2,20,
8150,8/27/2018 10:09,10.1.1150.1,8,8,5,17,8,2,1,2,2,2,2,611,52,2,7,2,7,1,1,8,7,1,2,3,1,16,
3645,8/27/2018 10:09,10.1.1151.1,10,10,13,17,13,5,1,2,1,1,1,705,773,2,1,5,5,2,2,7,2,2,1,2,2,15,
2486,8/27/2018 10:09,10.1.1152.1,17,17,7,14,5,1,1,2,1,1,2,641,791,2,4,1,7,2,2,4,3,1,2,4,1,25,
24,8/27/2018 10:09,10.1.1153.1,15,13,2,13,7,2,1,2,1,2,2,66,976,1,6,5,6,1,1,10,5,2,1,2,1,26,
7856,8/27/2018 10:09,10.1.1154.1,10,10,3,5,15,1,1,2,1,2,2,148,111,1,4,5,3,1,2,7,7,2,2,4,2,26,
8589,8/27/2018 10:09,10.1.1155.1,10,6,2,10,13,2,1,1,2,1,1,906,779,2,9,2,4,1,1,9,3,1,2,2,1,19,
5492,8/27/2018 10:09,10.1.1156.1,12,15,2,12,15,1,1,1,1,1,1,707,138,2,4,5,7,2,1,4,4,1,1,2,1,24,
2393,8/27/2018 10:09,10.1.1157.1,3,12,10,14,9,5,2,2,1,1,1,739,39,2,4,1,4,1,2,1,5,2,2,1,2,13,
9686,8/27/2018 10:09,10.1.1158.1,11,10,13,14,16,1,1,2,1,2,2,48,616,2,4,5,2,2,2,1,3,1,2,2,2,21,
8868,8/27/2018 10:09,10.1.1159.1,7,17,5,3,6,1,1,2,1,2,2,579,936,2,3,2,1,2,2,5,2,2,1,2,2,6,
4895,8/27/2018 10:09,10.1.1160.1,6,17,9,4,8,5,1,1,2,1,1,852,904,1,4,2,1,2,2,6,2,2,1,5,1,1,
8322,8/27/2018 10:09,10.1.1161.1,3,7,1,10,12,5,1,1,2,2,1,139,650,1,3,4,6,1,2,11,4,2,2,5,1,18,
2001,8/27/2018 10:09,10.1.1162.1,10,2,13,1,11,4,1,1,2,1,1,148,436,2,3,5,7,1,2,8,5,2,2,1,1,12,
2775,8/27/2018 10:09,10.1.1163.1,4,11,9,13,1,3,2,2,2,2,2,821,807,1,2,4,4,1,2,10,3,2,1,5,2,20,
5132,8/27/2018 10:09,10.1.1164.1,11,8,2,4,17,3,2,1,1,1,2,328,533,2,3,1,4,2,1,1,2,2,2,5,1,11,
7172,8/27/2018 10:09,10.1.1165.1,11,10,3,4,8,1,1,2,1,1,1,77,362,2,1,4,5,2,2,11,6,2,2,5,2,22,
